Bigram                        		Count          		Probabiltites
services .                    		0.21753784     		7.417917E-6
. The                         		0.0            		0.0
The board                     		15.6           		5.319512E-4
board is                      		9.529411       		3.2494753E-4
is dominated                  		0.21753784     		7.417917E-6
dominated by                  		0.21753784     		7.417917E-6
by the                        		0.0            		0.0
the heirs                     		0.21753784     		7.417917E-6
heirs of                      		0.21753784     		7.417917E-6
of the                        		0.0            		0.0
the late                      		0.21753784     		7.417917E-6
late John                     		0.21753784     		7.417917E-6
John T.                       		0.21753784     		7.417917E-6
T. Dorrance                   		0.21753784     		7.417917E-6
Dorrance Jr.                  		0.21753784     		7.417917E-6
Jr. ,                         		18.666666      		6.365227E-4
, who                         		64.0           		0.0021823638
who controlled                		0.21753784     		7.417917E-6
controlled about              		0.21753784     		7.417917E-6
about 58                      		1.0042528      		3.424445E-5
58 %                          		1.0042528      		3.424445E-5
% of                          		7.111111       		2.4248486E-4
of Campbell                   		0.21753784     		7.417917E-6
Campbell 's                   		1.0042528      		3.424445E-5
's stock                      		1.0042528      		3.424445E-5
stock when                    		0.21753784     		7.417917E-6
when he                       		4.0147057      		1.368992E-4
he died                       		0.21753784     		7.417917E-6
died in                       		0.21753784     		7.417917E-6
in April                      		4.0147057      		1.368992E-4
April .                       		1.8874773      		6.4361906E-5
. It                          		14.733334      		5.0239835E-4
It was                        		0.21753784     		7.417917E-6
was ,                         		1.0042528      		3.424445E-5
, after                       		0.21753784     		7.417917E-6
after all                     		0.21753784     		7.417917E-6
all ,                         		1.0042528      		3.424445E-5
, only                        		1.0042528      		3.424445E-5
only his                      		0.21753784     		7.417917E-6
his second                    		0.21753784     		7.417917E-6
second full                   		0.21753784     		7.417917E-6
full day                      		0.21753784     		7.417917E-6
day as                        		0.21753784     		7.417917E-6
as chairman                   		15.6           		5.319512E-4
chairman of                   		0.0            		0.0
of the                        		0.0            		0.0
the Securities                		4.0147057      		1.368992E-4
Securities and                		3.9230769      		1.337747E-4
and Exchange                  		3.9230769      		1.337747E-4
Exchange Commission           		4.0147057      		1.368992E-4
Commission .                  		4.0147057      		1.368992E-4
. We                          		1.0042528      		3.424445E-5
We finally                    		0.21753784     		7.417917E-6
finally rendezvoused          		0.21753784     		7.417917E-6
rendezvoused with             		0.21753784     		7.417917E-6
with our                      		0.21753784     		7.417917E-6
our balloon                   		0.21753784     		7.417917E-6
balloon ,                     		0.21753784     		7.417917E-6
, which                       		9.5            		3.239446E-4
which had                     		1.0042528      		3.424445E-5
had come                      		0.21753784     		7.417917E-6
come to                       		1.8874773      		6.4361906E-5
to rest                       		0.21753784     		7.417917E-6
rest on                       		0.21753784     		7.417917E-6
on a                          		14.733334      		5.0239835E-4
a dirt                        		1.0042528      		3.424445E-5
dirt road                     		1.0042528      		3.424445E-5
road amid                     		0.21753784     		7.417917E-6
amid a                        		0.21753784     		7.417917E-6
a clutch                      		0.21753784     		7.417917E-6
clutch of                     		0.21753784     		7.417917E-6
of Epinalers                  		0.21753784     		7.417917E-6
Epinalers who                 		0.21753784     		7.417917E-6
who watched                   		0.21753784     		7.417917E-6
watched us                    		0.21753784     		7.417917E-6
us disassemble                		0.21753784     		7.417917E-6
disassemble our               		0.21753784     		7.417917E-6
our craft                     		0.21753784     		7.417917E-6
craft --                      		0.21753784     		7.417917E-6
-- another                    		0.21753784     		7.417917E-6
another half-an-hour          		0.21753784     		7.417917E-6
half-an-hour of               		0.21753784     		7.417917E-6
of non-flight                 		0.21753784     		7.417917E-6
non-flight activity           		0.21753784     		7.417917E-6
activity --                   		0.21753784     		7.417917E-6
-- that                       		1.0042528      		3.424445E-5
that included                 		1.0042528      		3.424445E-5
included the                  		1.0042528      		3.424445E-5
the precision                 		0.21753784     		7.417917E-6
precision routine             		0.21753784     		7.417917E-6
routine of                    		0.21753784     		7.417917E-6
of yanking                    		0.21753784     		7.417917E-6
yanking the                   		0.21753784     		7.417917E-6
the balloon                   		0.21753784     		7.417917E-6
balloon to                    		0.21753784     		7.417917E-6
to the                        		0.0            		0.0
the ground                    		0.21753784     		7.417917E-6
ground ,                      		0.21753784     		7.417917E-6
, punching                    		0.21753784     		7.417917E-6
punching all                  		0.21753784     		7.417917E-6
all the                       		1.8874773      		6.4361906E-5
the air                       		0.21753784     		7.417917E-6
air out                       		0.21753784     		7.417917E-6
out of                        		8.380953       		2.8578576E-4
of it                         		2.6153846      		8.918314E-5
it ,                          		2.6153846      		8.918314E-5
, rolling                     		0.21753784     		7.417917E-6
rolling it                    		0.21753784     		7.417917E-6
it up                         		0.21753784     		7.417917E-6
up and                        		0.21753784     		7.417917E-6
and cramming                  		0.21753784     		7.417917E-6
cramming it                   		0.21753784     		7.417917E-6
it and                        		0.21753784     		7.417917E-6
and the                       		0.0            		0.0
the basket                    		0.21753784     		7.417917E-6
basket into                   		0.21753784     		7.417917E-6
into the                      		2.6153846      		8.918314E-5
the trailer                   		0.21753784     		7.417917E-6
trailer .                     		0.21753784     		7.417917E-6
. ``                          		0.0            		0.0
`` Our                        		1.8874773      		6.4361906E-5
Our net                       		0.21753784     		7.417917E-6
net income                    		1.0042528      		3.424445E-5
income is                     		0.21753784     		7.417917E-6
is n't                        		7.111111       		2.4248486E-4
n't where                     		0.21753784     		7.417917E-6
where we                      		0.21753784     		7.417917E-6
we would                      		0.21753784     		7.417917E-6
would want                    		0.21753784     		7.417917E-6
want it                       		0.21753784     		7.417917E-6
it to                         		0.21753784     		7.417917E-6
to be                         		29.0           		9.888835E-4
be at                         		0.21753784     		7.417917E-6
at this                       		0.21753784     		7.417917E-6
this point                    		0.21753784     		7.417917E-6
point ,                       		1.0042528      		3.424445E-5
, ''                          		0.0            		0.0
'' said                       		0.0            		0.0
said William                  		2.6153846      		8.918314E-5
William C.                    		1.0042528      		3.424445E-5
C. Ferguson                   		0.21753784     		7.417917E-6
Ferguson ,                    		0.21753784     		7.417917E-6
, chairman                    		0.0            		0.0
chairman and                  		0.0            		0.0
and chief                     		0.0            		0.0
chief executive               		0.0            		0.0
executive officer             		115.0          		0.0039214347
officer .                     		8.8            		3.0007501E-4
. Lewis                       		0.21753784     		7.417917E-6
Lewis L.                      		0.21753784     		7.417917E-6
L. Glucksman                  		0.21753784     		7.417917E-6
Glucksman ,                   		1.0042528      		3.424445E-5
, vice                        		17.0           		5.796904E-4
vice chairman                 		0.0            		0.0
chairman of                   		0.0            		0.0
of Smith                      		1.0042528      		3.424445E-5
Smith Barney                  		1.0042528      		3.424445E-5
Barney ,                      		1.0042528      		3.424445E-5
, Harris                      		1.0042528      		3.424445E-5
Harris Upham                  		1.0042528      		3.424445E-5
Upham &                       		1.0042528      		3.424445E-5
& Co.                         		4.117647       		1.4040944E-4
Co. ,                         		14.733334      		5.0239835E-4
, said                        		0.0            		0.0
said :                        		3.9230769      		1.337747E-4
: ``                          		14.733334      		5.0239835E-4
`` This                       		5.3333335      		1.8186365E-4
This is                       		4.0147057      		1.368992E-4
is a                          		27.0           		9.206847E-4
a problem                     		0.21753784     		7.417917E-6
problem that                  		0.21753784     		7.417917E-6
that 's                       		2.6153846      		8.918314E-5
's taking                     		0.21753784     		7.417917E-6
taking on                     		0.21753784     		7.417917E-6
on a                          		14.733334      		5.0239835E-4
a life                        		1.8874773      		6.4361906E-5
life of                       		1.0042528      		3.424445E-5
of its                        		30.0           		0.001022983
its own                       		2.6153846      		8.918314E-5
own .                         		0.21753784     		7.417917E-6
. He                          		0.0            		0.0
He remains                    		0.21753784     		7.417917E-6
remains chairman              		9.529411       		3.2494753E-4
chairman ,                    		46.5           		0.0015856237
, but                         		25.0           		8.524858E-4
but wields                    		0.21753784     		7.417917E-6
wields little                 		0.21753784     		7.417917E-6
little power                  		0.21753784     		7.417917E-6
power at                      		0.21753784     		7.417917E-6
at the                        		29.0           		9.888835E-4
the company                   		85.0           		0.0028984519
company .                     		46.0           		0.001568574
. ``                          		0.0            		0.0
`` If                         		1.8874773      		6.4361906E-5
If I                          		1.0042528      		3.424445E-5
I were                        		0.21753784     		7.417917E-6
were choosing                 		0.21753784     		7.417917E-6
choosing the                  		0.21753784     		7.417917E-6
the people                    		1.8874773      		6.4361906E-5
people of                     		1.0042528      		3.424445E-5
of tomorrow                   		0.21753784     		7.417917E-6
tomorrow ,                    		1.8874773      		6.4361906E-5
, I                           		0.21753784     		7.417917E-6
I would                       		0.21753784     		7.417917E-6
would have                    		2.6153846      		8.918314E-5
have chosen                   		0.21753784     		7.417917E-6
chosen the                    		0.21753784     		7.417917E-6
the people                    		1.8874773      		6.4361906E-5
people who                    		1.0042528      		3.424445E-5
who are                       		4.0147057      		1.368992E-4
are now                       		0.21753784     		7.417917E-6
now on                        		0.21753784     		7.417917E-6
on the                        		66.0           		0.0022505627
the board                     		0.0            		0.0
board ,                       		0.0            		0.0
, ''                          		0.0            		0.0
'' he                         		2.6153846      		8.918314E-5
he said                       		2.6153846      		8.918314E-5
said .                        		25.333334      		8.638523E-4
. ``                          		0.0            		0.0
`` Prices                     		0.21753784     		7.417917E-6
Prices for                    		0.21753784     		7.417917E-6
for retail                    		0.21753784     		7.417917E-6
retail chains                 		1.0042528      		3.424445E-5
chains are                    		0.21753784     		7.417917E-6
are lower                     		0.21753784     		7.417917E-6
lower today                   		0.21753784     		7.417917E-6
today than                    		0.21753784     		7.417917E-6
than they                     		0.21753784     		7.417917E-6
they were                     		2.6153846      		8.918314E-5
were last                     		0.21753784     		7.417917E-6
last week                     		8.380953       		2.8578576E-4
week ,                        		1.8874773      		6.4361906E-5
, which                       		9.5            		3.239446E-4
which will                    		1.0042528      		3.424445E-5
will help                     		0.21753784     		7.417917E-6
help management               		0.21753784     		7.417917E-6
management ,                  		1.8874773      		6.4361906E-5
, ''                          		0.0            		0.0
'' said                       		0.0            		0.0
said Gilbert                  		0.21753784     		7.417917E-6
Gilbert Harrison              		0.21753784     		7.417917E-6
Harrison ,                    		1.0042528      		3.424445E-5
, chairman                    		0.0            		0.0
chairman of                   		0.0            		0.0
of Financo                    		0.21753784     		7.417917E-6
Financo Inc.                  		0.21753784     		7.417917E-6
Inc. ,                        		0.0            		0.0
, an                          		4.117647       		1.4040944E-4
an investment-banking         		0.21753784     		7.417917E-6
investment-banking firm       		1.0042528      		3.424445E-5
firm specializing             		1.0042528      		3.424445E-5
specializing in               		1.0042528      		3.424445E-5
in retailing                  		0.21753784     		7.417917E-6
retailing acquisitions        		0.21753784     		7.417917E-6
acquisitions .                		0.21753784     		7.417917E-6
. Fed                         		1.0042528      		3.424445E-5
Fed officials                 		1.0042528      		3.424445E-5
officials appear              		0.21753784     		7.417917E-6
appear reluctant              		0.21753784     		7.417917E-6
reluctant to                  		0.21753784     		7.417917E-6
to ease                       		1.0042528      		3.424445E-5
ease their                    		0.21753784     		7.417917E-6
their credit                  		0.21753784     		7.417917E-6
credit grip                   		0.21753784     		7.417917E-6
grip any                      		0.21753784     		7.417917E-6
any further                   		0.21753784     		7.417917E-6
further because               		0.21753784     		7.417917E-6
because a                     		0.21753784     		7.417917E-6
a bold                        		2.6153846      		8.918314E-5
bold move                     		0.21753784     		7.417917E-6
move does                     		0.21753784     		7.417917E-6
does n't                      		9.529411       		3.2494753E-4
n't appear                    		0.21753784     		7.417917E-6
appear necessary              		0.21753784     		7.417917E-6
necessary ,                   		0.21753784     		7.417917E-6
, several                     		1.0042528      		3.424445E-5
several investment            		0.21753784     		7.417917E-6
investment managers           		0.21753784     		7.417917E-6
managers said                 		0.21753784     		7.417917E-6
said .                        		25.333334      		8.638523E-4
. The                         		0.0            		0.0
The board                     		15.6           		5.319512E-4
board increased               		1.8874773      		6.4361906E-5
increased to                  		1.0042528      		3.424445E-5
to 11                         		1.8874773      		6.4361906E-5
11 seats                      		0.21753784     		7.417917E-6
seats .                       		1.8874773      		6.4361906E-5
. Albert                      		0.21753784     		7.417917E-6
Albert Fried                  		0.21753784     		7.417917E-6
Fried Jr.                     		0.21753784     		7.417917E-6
Jr. ,                         		18.666666      		6.365227E-4
, a                           		0.0            		0.0
a 59-year-old                 		0.21753784     		7.417917E-6
59-year-old director          		0.21753784     		7.417917E-6
director and                  		2.6153846      		8.918314E-5
and holder                    		0.21753784     		7.417917E-6
holder of                     		0.21753784     		7.417917E-6
of a                          		15.6           		5.319512E-4
a 9.5                         		0.21753784     		7.417917E-6
9.5 %                         		0.21753784     		7.417917E-6
% stake                       		14.733334      		5.0239835E-4
stake in                      		4.117647       		1.4040944E-4
in the                        		46.5           		0.0015856237
the company                   		85.0           		0.0028984519
company ,                     		25.0           		8.524858E-4
, was                         		52.0           		0.0017731705
was named                     		43.0           		0.0014662757
named chairman                		4.117647       		1.4040944E-4
chairman of                   		0.0            		0.0
of this                       		0.0            		0.0
this maker                    		4.0147057      		1.368992E-4
maker of                      		5.3333335      		1.8186365E-4
of products                   		0.21753784     		7.417917E-6
products for                  		0.21753784     		7.417917E-6
for the                       		0.0            		0.0
the construction              		0.21753784     		7.417917E-6
construction equipment        		1.0042528      		3.424445E-5
equipment ,                   		1.8874773      		6.4361906E-5
, material                    		0.21753784     		7.417917E-6
material handling             		0.21753784     		7.417917E-6
handling and                  		0.21753784     		7.417917E-6
and railroad                  		0.21753784     		7.417917E-6
railroad industries           		0.21753784     		7.417917E-6
industries .                  		0.21753784     		7.417917E-6
. One                         		5.3333335      		1.8186365E-4
One person                    		0.21753784     		7.417917E-6
person familiar               		1.0042528      		3.424445E-5
familiar with                 		5.3333335      		1.8186365E-4
with UAL                      		0.21753784     		7.417917E-6
UAL said                      		0.21753784     		7.417917E-6
said the                      		0.0            		0.0
the unsettled                 		0.21753784     		7.417917E-6
unsettled labor               		0.21753784     		7.417917E-6
labor situation               		0.21753784     		7.417917E-6
situation and                 		0.21753784     		7.417917E-6
and the                       		0.0            		0.0
the uncertain                 		0.21753784     		7.417917E-6
uncertain world-wide          		0.21753784     		7.417917E-6
world-wide financial          		0.21753784     		7.417917E-6
financial markets             		1.0042528      		3.424445E-5
markets contributed           		0.21753784     		7.417917E-6
contributed to                		1.0042528      		3.424445E-5
to the                        		0.0            		0.0
the board                     		0.0            		0.0
board 's                      		13.5           		4.6034236E-4
's decision                   		8.380953       		2.8578576E-4
decision to                   		5.3333335      		1.8186365E-4
to avoid                      		1.8874773      		6.4361906E-5
avoid ``                      		0.21753784     		7.417917E-6
`` rushing                    		0.21753784     		7.417917E-6
rushing around                		0.21753784     		7.417917E-6
around selling                		0.21753784     		7.417917E-6
selling the                   		0.21753784     		7.417917E-6
the company                   		85.0           		0.0028984519
company at                    		0.21753784     		7.417917E-6
at a                          		17.0           		5.796904E-4
a bargain                     		0.21753784     		7.417917E-6
bargain price                 		0.21753784     		7.417917E-6
price ,                       		0.21753784     		7.417917E-6
, ''                          		0.0            		0.0
'' particularly               		0.21753784     		7.417917E-6
particularly since            		1.0042528      		3.424445E-5
since it                      		0.21753784     		7.417917E-6
it accepted                   		0.21753784     		7.417917E-6
accepted a                    		1.0042528      		3.424445E-5
a $                           		9.529411       		3.2494753E-4
$ 300-a-share                 		2.6153846      		8.918314E-5
300-a-share offer             		0.21753784     		7.417917E-6
offer just                    		0.21753784     		7.417917E-6
just last                     		0.21753784     		7.417917E-6
last month                    		3.9230769      		1.337747E-4
month .                       		5.3333335      		1.8186365E-4
. This                        		4.0147057      		1.368992E-4
This is                       		4.0147057      		1.368992E-4
is n't                        		7.111111       		2.4248486E-4
n't going                     		0.21753784     		7.417917E-6
going to                      		1.8874773      		6.4361906E-5
to help                       		2.6153846      		8.918314E-5
help ,                        		1.8874773      		6.4361906E-5
, ''                          		0.0            		0.0
'' said                       		0.0            		0.0
said Kenneth                  		1.8874773      		6.4361906E-5
Kenneth T.                    		0.21753784     		7.417917E-6
T. Rosen                      		0.21753784     		7.417917E-6
Rosen ,                       		0.21753784     		7.417917E-6
, chairman                    		0.0            		0.0
chairman of                   		0.0            		0.0
of the                        		0.0            		0.0
the Center                    		0.21753784     		7.417917E-6
Center for                    		0.21753784     		7.417917E-6
for Real                      		0.21753784     		7.417917E-6
Real Estate                   		1.0042528      		3.424445E-5
Estate and                    		0.21753784     		7.417917E-6
and Urban                     		1.0042528      		3.424445E-5
Urban Economics               		0.21753784     		7.417917E-6
Economics at                  		0.21753784     		7.417917E-6
at the                        		29.0           		9.888835E-4
the University                		0.21753784     		7.417917E-6
University of                 		1.8874773      		6.4361906E-5
of California                 		0.21753784     		7.417917E-6
California at                 		0.21753784     		7.417917E-6
at Berkeley                   		0.21753784     		7.417917E-6
Berkeley .                    		0.21753784     		7.417917E-6
. However                     		3.9230769      		1.337747E-4
However ,                     		5.3333335      		1.8186365E-4
, Tony                        		0.21753784     		7.417917E-6
Tony Lama                     		0.21753784     		7.417917E-6
Lama said                     		0.21753784     		7.417917E-6
said it                       		17.5           		5.967401E-4
it would                      		2.6153846      		8.918314E-5
would promptly                		0.21753784     		7.417917E-6
promptly submit               		0.21753784     		7.417917E-6
submit the                    		1.0042528      		3.424445E-5
the offer                     		5.3333335      		1.8186365E-4
offer to                      		0.21753784     		7.417917E-6
to a                          		14.733334      		5.0239835E-4
a special                     		4.0147057      		1.368992E-4
special committee             		1.8874773      		6.4361906E-5
committee of                  		3.9230769      		1.337747E-4
of the                        		0.0            		0.0
the company                   		85.0           		0.0028984519
company 's                    		43.0           		0.0014662757
's board                      		0.0            		0.0
board .                       		0.0            		0.0
. He                          		0.0            		0.0
He succeeds                   		3.9230769      		1.337747E-4
succeeds Alfred               		0.21753784     		7.417917E-6
Alfred O.P.                   		0.21753784     		7.417917E-6
O.P. Leubert                  		0.21753784     		7.417917E-6
Leubert ,                     		0.21753784     		7.417917E-6
, 66                          		1.8874773      		6.4361906E-5
66 ,                          		1.0042528      		3.424445E-5
, who                         		64.0           		0.0021823638
who continues                 		1.0042528      		3.424445E-5
continues as                  		1.8874773      		6.4361906E-5
as chairman                   		15.6           		5.319512E-4
chairman and                  		0.0            		0.0
and chief                     		0.0            		0.0
chief executive               		0.0            		0.0
executive officer             		115.0          		0.0039214347
officer .                     		8.8            		3.0007501E-4
. Among                       		1.8874773      		6.4361906E-5
Among the                     		1.0042528      		3.424445E-5
the other                     		4.0147057      		1.368992E-4
other alumni                  		0.21753784     		7.417917E-6
alumni are                    		0.21753784     		7.417917E-6
are Stephen                   		0.21753784     		7.417917E-6
Stephen Wolf                  		1.0042528      		3.424445E-5
Wolf ,                        		2.6153846      		8.918314E-5
, now                         		0.21753784     		7.417917E-6
now chairman                  		0.21753784     		7.417917E-6
chairman of                   		0.0            		0.0
of UAL                        		4.0147057      		1.368992E-4
UAL Inc.                      		0.21753784     		7.417917E-6
Inc. ,                        		0.0            		0.0
, and                         		0.0            		0.0
and Thomas                    		0.21753784     		7.417917E-6
Thomas Plaskett               		1.0042528      		3.424445E-5
Plaskett ,                    		1.0042528      		3.424445E-5
, president                   		0.0            		0.0
president of                  		27.0           		9.206847E-4
of Pan                        		0.21753784     		7.417917E-6
Pan Am                        		1.8874773      		6.4361906E-5
Am Corp                       		1.0042528      		3.424445E-5
Corp .                        		4.117647       		1.4040944E-4
. Jerome                      		1.0042528      		3.424445E-5
Jerome Grossman               		0.21753784     		7.417917E-6
Grossman ,                    		0.21753784     		7.417917E-6
, chairman                    		0.0            		0.0
chairman of                   		0.0            		0.0
of the                        		0.0            		0.0
the panel                     		2.6153846      		8.918314E-5
panel ,                       		1.0042528      		3.424445E-5
, agrees                      		1.0042528      		3.424445E-5
agrees that                   		0.21753784     		7.417917E-6
that administrative           		0.21753784     		7.417917E-6
administrative costs          		0.21753784     		7.417917E-6
costs of                      		0.21753784     		7.417917E-6
of utilization                		0.21753784     		7.417917E-6
utilization management        		0.21753784     		7.417917E-6
management programs           		0.21753784     		7.417917E-6
programs can                  		0.21753784     		7.417917E-6
can be                        		2.6153846      		8.918314E-5
be high                       		0.21753784     		7.417917E-6
high .                        		0.21753784     		7.417917E-6
. Kwek                        		0.21753784     		7.417917E-6
Kwek Hong                     		0.21753784     		7.417917E-6
Hong Png                      		0.21753784     		7.417917E-6
Png ,                         		0.21753784     		7.417917E-6
, chairman                    		0.0            		0.0
chairman of                   		0.0            		0.0
of CDL                        		0.21753784     		7.417917E-6
CDL ,                         		1.0042528      		3.424445E-5
, and                         		0.0            		0.0
and director                  		2.6153846      		8.918314E-5
director Quek                 		0.21753784     		7.417917E-6
Quek Leng                     		0.21753784     		7.417917E-6
Leng Chye                     		0.21753784     		7.417917E-6
Chye were                     		0.21753784     		7.417917E-6
were arrested                 		0.21753784     		7.417917E-6
arrested by                   		0.21753784     		7.417917E-6
by the                        		0.0            		0.0
the republic                  		0.21753784     		7.417917E-6
republic 's                   		0.21753784     		7.417917E-6
's Corrupt                    		0.21753784     		7.417917E-6
Corrupt Practices             		0.21753784     		7.417917E-6
Practices Investigation       		0.21753784     		7.417917E-6
Investigation Bureau          		0.21753784     		7.417917E-6
Bureau Tuesday                		0.21753784     		7.417917E-6
Tuesday night                 		0.21753784     		7.417917E-6
night .                       		1.0042528      		3.424445E-5
. Earlier                     		1.8874773      		6.4361906E-5
Earlier this                  		1.8874773      		6.4361906E-5
this month                    		2.6153846      		8.918314E-5
month ,                       		1.0042528      		3.424445E-5
, a                           		0.0            		0.0
a group                       		3.9230769      		1.337747E-4
group led                     		1.0042528      		3.424445E-5
led by                        		9.529411       		3.2494753E-4
by three                      		1.8874773      		6.4361906E-5
three of                      		1.8874773      		6.4361906E-5
of the                        		0.0            		0.0
the company                   		85.0           		0.0028984519
company 's                    		43.0           		0.0014662757
's directors                  		1.8874773      		6.4361906E-5
directors ,                   		9.529411       		3.2494753E-4
, Burt                        		2.6153846      		8.918314E-5
Burt Sugarman                 		2.6153846      		8.918314E-5
Sugarman ,                    		4.0147057      		1.368992E-4
, James                       		5.8333335      		1.9891337E-4
James M.                      		1.8874773      		6.4361906E-5
M. Trotter                    		1.8874773      		6.4361906E-5
Trotter III                   		1.8874773      		6.4361906E-5
III and                       		1.8874773      		6.4361906E-5
and Willam                    		0.21753784     		7.417917E-6
Willam E.                     		0.21753784     		7.417917E-6
E. Trotter                    		1.8874773      		6.4361906E-5
Trotter II                    		1.8874773      		6.4361906E-5
II ,                          		3.9230769      		1.337747E-4
, indicated                   		0.21753784     		7.417917E-6
indicated it                  		0.21753784     		7.417917E-6
it had                        		1.8874773      		6.4361906E-5
had a                         		2.6153846      		8.918314E-5
a 45.2                        		0.21753784     		7.417917E-6
45.2 %                        		1.0042528      		3.424445E-5
% stake                       		14.733334      		5.0239835E-4
stake in                      		4.117647       		1.4040944E-4
in the                        		46.5           		0.0015856237
the Louisville                		0.21753784     		7.417917E-6
Louisville ,                  		1.0042528      		3.424445E-5
, Ky.                         		0.21753784     		7.417917E-6
Ky. ,                         		0.21753784     		7.417917E-6
, fast-food                   		0.21753784     		7.417917E-6
fast-food company             		1.0042528      		3.424445E-5
company and                   		9.529411       		3.2494753E-4
and that                      		5.3333335      		1.8186365E-4
that it                       		9.529411       		3.2494753E-4
it planned                    		0.21753784     		7.417917E-6
planned to                    		4.0147057      		1.368992E-4
to seek                       		2.6153846      		8.918314E-5
seek a                        		2.6153846      		8.918314E-5
a majority                    		8.380953       		2.8578576E-4
majority of                   		3.9230769      		1.337747E-4
of seats                      		1.8874773      		6.4361906E-5
seats on                      		4.0147057      		1.368992E-4
on Rally                      		1.8874773      		6.4361906E-5
Rally 's                      		5.8333335      		1.9891337E-4
's nine-member                		1.8874773      		6.4361906E-5
nine-member board             		2.6153846      		8.918314E-5
board .                       		0.0            		0.0
. Mr.                         		68.0           		0.0023187615
Mr. Taylor                    		1.0042528      		3.424445E-5
Taylor also                   		0.21753784     		7.417917E-6
also was                      		2.6153846      		8.918314E-5
was named                     		43.0           		0.0014662757
named a                       		8.380953       		2.8578576E-4
a director                    		25.0           		8.524858E-4
director ,                    		5.3333335      		1.8186365E-4
, increasing                  		4.117647       		1.4040944E-4
increasing the                		3.9230769      		1.337747E-4
the board                     		0.0            		0.0
board to                      		30.0           		0.001022983
to 22                         		0.21753784     		7.417917E-6
22 ,                          		0.21753784     		7.417917E-6
, but                         		25.0           		8.524858E-4
but is                        		0.21753784     		7.417917E-6
is not                        		0.21753784     		7.417917E-6
not part                      		0.21753784     		7.417917E-6
part of                       		3.9230769      		1.337747E-4
of the                        		0.0            		0.0
the new                       		30.0           		0.001022983
new office                    		0.21753784     		7.417917E-6
office of                     		4.0147057      		1.368992E-4
of the                        		0.0            		0.0
the chairman                  		80.0           		0.0027279546
chairman .                    		9.5            		3.239446E-4
. b                           		0.21753784     		7.417917E-6
b -                           		0.21753784     		7.417917E-6
- As                          		1.0042528      		3.424445E-5
As of                         		1.0042528      		3.424445E-5
of Thursday                   		0.21753784     		7.417917E-6
Thursday 's                   		0.21753784     		7.417917E-6
's close                      		1.8874773      		6.4361906E-5
close .                       		1.8874773      		6.4361906E-5
. William                     		9.529411       		3.2494753E-4
William G.                    		0.21753784     		7.417917E-6
G. Kuhns                      		0.21753784     		7.417917E-6
Kuhns ,                       		0.21753784     		7.417917E-6
, former                      		9.529411       		3.2494753E-4
former chairman               		4.117647       		1.4040944E-4
chairman and                  		0.0            		0.0
and chief                     		0.0            		0.0
chief executive               		0.0            		0.0
executive officer             		115.0          		0.0039214347
officer of                    		0.0            		0.0
of General                    		0.21753784     		7.417917E-6
General Public                		0.21753784     		7.417917E-6
Public Utilities              		0.21753784     		7.417917E-6
Utilities Corp.               		0.21753784     		7.417917E-6
Corp. ,                       		9.5            		3.239446E-4
, was                         		52.0           		0.0017731705
was elected                   		30.0           		0.001022983
elected a                     		3.9230769      		1.337747E-4
a director                    		25.0           		8.524858E-4
director of                   		17.5           		5.967401E-4
of this                       		0.0            		0.0
this maker                    		4.0147057      		1.368992E-4
maker of                      		5.3333335      		1.8186365E-4
of industrial                 		0.21753784     		7.417917E-6
industrial and                		0.21753784     		7.417917E-6
and construction              		1.0042528      		3.424445E-5
construction equipment        		1.0042528      		3.424445E-5
equipment ,                   		1.8874773      		6.4361906E-5
, increasing                  		4.117647       		1.4040944E-4
increasing board              		2.6153846      		8.918314E-5
board membership              		2.6153846      		8.918314E-5
membership to                 		4.0147057      		1.368992E-4
to 10                         		1.0042528      		3.424445E-5
10 .                          		1.0042528      		3.424445E-5
. In                          		39.0           		0.0013298779
In addition                   		5.3333335      		1.8186365E-4
addition ,                    		3.9230769      		1.337747E-4
, the                         		0.0            		0.0
the White                     		2.6153846      		8.918314E-5
White House                   		2.6153846      		8.918314E-5
House said                    		0.21753784     		7.417917E-6
said that                     		7.111111       		2.4248486E-4
that Charles                  		0.21753784     		7.417917E-6
Charles Harper                		0.21753784     		7.417917E-6
Harper ,                      		0.21753784     		7.417917E-6
, chairman                    		0.0            		0.0
chairman of                   		0.0            		0.0
of ConAgra                    		0.21753784     		7.417917E-6
ConAgra Inc.                  		0.21753784     		7.417917E-6
Inc. ,                        		0.0            		0.0
, and                         		0.0            		0.0
and John                      		1.0042528      		3.424445E-5
John McGillicuddy             		0.21753784     		7.417917E-6
McGillicuddy ,                		0.21753784     		7.417917E-6
, chairman                    		0.0            		0.0
chairman of                   		0.0            		0.0
of Manufacturers              		1.8874773      		6.4361906E-5
Manufacturers Hanover         		0.21753784     		7.417917E-6
Hanover Corp.                 		0.21753784     		7.417917E-6
Corp. ,                       		9.5            		3.239446E-4
, will                        		8.8            		3.0007501E-4
will be                       		25.0           		8.524858E-4
be among                      		0.21753784     		7.417917E-6
among a                       		0.21753784     		7.417917E-6
a group                       		3.9230769      		1.337747E-4
group of                      		2.6153846      		8.918314E-5
of at                         		0.21753784     		7.417917E-6
at least                      		2.6153846      		8.918314E-5
least 15                      		0.21753784     		7.417917E-6
15 business                   		0.21753784     		7.417917E-6
business and                  		0.21753784     		7.417917E-6
and labor                     		0.21753784     		7.417917E-6
